Date,Open,High,Low,Close,Adj Close,Volume
2020-07-15,0.430000,0.440000,0.430000,0.440000,0.440000,4982057
2020-07-16,0.430000,0.440000,0.430000,0.430000,0.430000,3216193
2020-07-17,0.435000,0.450000,0.430000,0.440000,0.440000,5554990
2020-07-20,0.445000,0.450000,0.440000,0.445000,0.445000,1728206
2020-07-21,0.445000,0.460000,0.445000,0.455000,0.455000,3792040
2020-07-22,0.470000,0.510000,0.465000,0.485000,0.485000,17355155
2020-07-23,0.495000,0.495000,0.455000,0.455000,0.455000,10580885
2020-07-24,0.455000,0.455000,0.425000,0.430000,0.430000,11311857
2020-07-27,0.430000,0.435000,0.425000,0.430000,0.430000,10089842
2020-07-28,0.435000,0.450000,0.430000,0.435000,0.435000,4912172
2020-07-29,0.440000,0.445000,0.435000,0.440000,0.440000,7002003
2020-07-30,0.440000,0.450000,0.440000,0.450000,0.450000,3368369
2020-07-31,0.450000,0.475000,0.450000,0.465000,0.465000,8554272
2020-08-04,0.470000,0.470000,0.435000,0.440000,0.440000,10035231
2020-08-05,0.440000,0.445000,0.430000,0.430000,0.430000,4981286
2020-08-06,0.430000,0.435000,0.415000,0.430000,0.430000,10734723
2020-08-07,0.425000,0.440000,0.420000,0.425000,0.425000,3400735
2020-08-10,0.430000,0.430000,0.410000,0.415000,0.415000,14526141
2020-08-11,0.420000,0.420000,0.410000,0.415000,0.415000,6942541
2020-08-12,0.420000,0.425000,0.415000,0.420000,0.420000,2128736
2020-08-13,0.420000,0.420000,0.410000,0.420000,0.420000,4621653
2020-08-14,0.415000,0.420000,0.415000,0.415000,0.415000,2033772
2020-08-17,0.420000,0.420000,0.410000,0.410000,0.410000,1343944
2020-08-18,0.415000,0.415000,0.405000,0.405000,0.405000,4338433
2020-08-19,0.405000,0.405000,0.400000,0.405000,0.405000,2411710
2020-08-20,0.410000,0.410000,0.400000,0.400000,0.400000,1646663
2020-08-21,0.400000,0.405000,0.390000,0.400000,0.400000,3922094
2020-08-24,0.395000,0.400000,0.390000,0.400000,0.400000,2096666
2020-08-25,0.400000,0.420000,0.400000,0.415000,0.415000,3037425
2020-08-26,0.420000,0.420000,0.400000,0.405000,0.405000,3541341
2020-08-27,0.405000,0.415000,0.400000,0.405000,0.405000,2777968
2020-08-28,0.405000,0.415000,0.400000,0.410000,0.410000,2331577
2020-08-31,0.405000,0.415000,0.405000,0.410000,0.410000,4926511
2020-09-01,0.405000,0.410000,0.400000,0.405000,0.405000,1786279
2020-09-02,0.405000,0.410000,0.400000,0.405000,0.405000,1648468
2020-09-03,0.405000,0.405000,0.400000,0.400000,0.400000,1992352
2020-09-04,0.395000,0.400000,0.390000,0.390000,0.390000,3316612
2020-09-08,0.390000,0.405000,0.390000,0.390000,0.390000,2472196
2020-09-09,0.390000,0.410000,0.390000,0.405000,0.405000,2328747
2020-09-10,0.410000,0.415000,0.405000,0.415000,0.415000,3598771
2020-09-11,0.410000,0.415000,0.405000,0.405000,0.405000,2019760
2020-09-14,0.405000,0.415000,0.405000,0.410000,0.410000,2646274
2020-09-15,0.405000,0.415000,0.405000,0.410000,0.410000,1697173
2020-09-16,0.415000,0.445000,0.415000,0.435000,0.435000,14513104
2020-09-17,0.435000,0.435000,0.410000,0.420000,0.420000,4394831
2020-09-18,null,null,null,null,null,null
2020-09-21,0.405000,0.405000,0.385000,0.395000,0.395000,7414430
2020-09-22,0.385000,0.390000,0.375000,0.375000,0.375000,7406850
2020-09-23,0.370000,0.375000,0.355000,0.360000,0.360000,8161614
2020-09-24,0.360000,0.360000,0.330000,0.340000,0.340000,7302115
2020-09-25,0.345000,0.350000,0.337500,0.350000,0.350000,5692413
2020-09-28,0.355000,0.360000,0.345000,0.355000,0.355000,4983400
2020-09-29,0.345000,0.350000,0.340000,0.345000,0.345000,2595922
2020-09-30,0.345000,0.347500,0.330000,0.330000,0.330000,8620987
2020-10-01,0.330000,0.345000,0.330000,0.340000,0.340000,5378622
2020-10-02,0.335000,0.345000,0.335000,0.340000,0.340000,6340038
2020-10-05,0.340000,0.345000,0.335000,0.345000,0.345000,3392237
2020-10-06,0.345000,0.355000,0.345000,0.345000,0.345000,7006970
2020-10-07,0.345000,0.350000,0.345000,0.345000,0.345000,2504037
2020-10-08,0.345000,0.350000,0.340000,0.345000,0.345000,4118657
2020-10-09,0.350000,0.350000,0.340000,0.340000,0.340000,3012273
2020-10-13,0.345000,0.355000,0.340000,0.345000,0.345000,3907213
2020-10-14,0.350000,0.350000,0.335000,0.335000,0.335000,4144737
2020-10-15,0.340000,0.340000,0.325000,0.330000,0.330000,3721145
2020-10-16,0.330000,0.335000,0.320000,0.325000,0.325000,4246593
2020-10-19,0.330000,0.335000,0.320000,0.330000,0.330000,4434460
2020-10-20,0.325000,0.335000,0.325000,0.330000,0.330000,2919691
2020-10-21,0.330000,0.330000,0.325000,0.325000,0.325000,2744099
2020-10-22,0.320000,0.330000,0.320000,0.325000,0.325000,1176970
2020-10-23,0.330000,0.330000,0.320000,0.320000,0.320000,3087419
2020-10-26,0.325000,0.335000,0.320000,0.330000,0.330000,4714990
2020-10-27,0.330000,0.330000,0.320000,0.325000,0.325000,2349803
2020-10-28,0.325000,0.325000,0.310000,0.315000,0.315000,4368545
2020-10-29,0.310000,0.315000,0.300000,0.305000,0.305000,4040094
2020-10-30,0.305000,0.305000,0.260000,0.280000,0.280000,9183710
2020-11-02,0.280000,0.295000,0.270000,0.295000,0.295000,3924657
2020-11-03,0.300000,0.315000,0.290000,0.300000,0.300000,5571278
2020-11-04,0.305000,0.305000,0.285000,0.295000,0.295000,4764969
2020-11-05,0.305000,0.310000,0.280000,0.300000,0.300000,8705648
2020-11-06,0.290000,0.300000,0.290000,0.295000,0.295000,3422823
2020-11-09,0.310000,0.325000,0.305000,0.305000,0.305000,12223226
2020-11-10,0.310000,0.315000,0.305000,0.310000,0.310000,5097735
2020-11-11,0.300000,0.305000,0.295000,0.295000,0.295000,3844372
2020-11-12,0.300000,0.305000,0.290000,0.290000,0.290000,4247447
2020-11-13,0.295000,0.295000,0.275000,0.280000,0.280000,6997947
2020-11-16,0.290000,0.300000,0.285000,0.300000,0.300000,6936273
2020-11-17,0.300000,0.302500,0.290000,0.300000,0.300000,4561086
2020-11-18,0.300000,0.315000,0.295000,0.310000,0.310000,11701285
2020-11-19,0.315000,0.340000,0.305000,0.340000,0.340000,8393322
2020-11-20,0.350000,0.415000,0.340000,0.385000,0.385000,29418877
2020-11-23,0.400000,0.425000,0.390000,0.410000,0.410000,14195149
2020-11-24,0.420000,0.420000,0.400000,0.400000,0.400000,8595868
2020-11-25,0.410000,0.410000,0.400000,0.410000,0.410000,4117635
2020-11-26,0.410000,0.430000,0.400000,0.430000,0.430000,7582216
2020-11-27,0.435000,0.500000,0.435000,0.495000,0.495000,21984715
2020-11-30,0.520000,0.580000,0.510000,0.530000,0.530000,24450246
2020-12-01,0.540000,0.560000,0.440000,0.495000,0.495000,20840627
2020-12-02,0.490000,0.520000,0.470000,0.510000,0.510000,6301366
2020-12-03,0.510000,0.510000,0.490000,0.500000,0.500000,5866388
2020-12-04,0.500000,0.510000,0.495000,0.500000,0.500000,5460504
