Date,Open,High,Low,Close,Adj Close,Volume
2020-02-13,33.810001,33.840000,33.799999,33.820000,33.820000,479500
2020-02-14,33.810001,33.849998,33.799999,33.810001,33.810001,188000
2020-02-18,33.799999,33.840000,33.790001,33.790001,33.790001,171100
2020-02-19,33.830002,33.840000,33.799999,33.830002,33.830002,291800
2020-02-20,33.820000,33.849998,33.810001,33.810001,33.810001,212800
2020-02-21,33.830002,33.840000,33.810001,33.830002,33.830002,637900
2020-02-24,33.799999,33.860001,33.779999,33.799999,33.799999,1008200
2020-02-25,33.810001,33.830002,33.779999,33.790001,33.790001,299600
2020-02-26,33.779999,33.840000,33.770000,33.810001,33.810001,625100
2020-02-27,33.779999,33.779999,32.509998,33.400002,33.400002,1589900
2020-02-28,33.209999,33.220001,32.910000,32.990002,32.990002,2350900
2020-03-02,33.150002,33.230000,32.490002,32.849998,32.849998,2015800
2020-03-03,32.990002,33.200001,32.820000,32.849998,32.849998,1561900
2020-03-04,32.910000,33.040001,31.969999,32.480000,32.480000,1943400
2020-03-05,31.400000,31.400000,27.129999,29.860001,29.860001,4835200
2020-03-06,28.610001,31.980000,28.389999,31.700001,31.700001,2754900
2020-03-09,30.700001,31.000000,28.809999,29.040001,29.040001,1165300
2020-03-10,29.340000,31.030001,29.080000,31.000000,31.000000,889900
2020-03-11,29.889999,30.270000,29.610001,29.950001,29.950001,1194700
2020-03-12,28.750000,28.750000,23.670000,25.020000,25.020000,1853400
2020-03-13,25.709999,26.360001,18.680000,20.410000,20.410000,2470500
2020-03-16,15.490000,15.490000,9.060000,9.330000,9.330000,2647800
2020-03-17,9.900000,10.000000,6.300000,9.000000,9.000000,3109400
2020-03-18,8.710000,9.000000,7.640000,8.840000,8.840000,804000
2020-03-19,8.770000,10.610000,8.610000,10.110000,10.110000,1081500
2020-03-20,10.200000,11.390000,9.600000,10.830000,10.830000,930900
2020-03-23,10.910000,11.230000,10.130000,10.570000,10.570000,327900
2020-03-24,10.960000,12.950000,10.610000,12.160000,12.160000,1447500
2020-03-25,12.800000,13.620000,12.560000,13.170000,13.170000,990000
2020-03-26,13.330000,13.470000,12.580000,13.340000,13.340000,653500
2020-03-27,13.050000,13.720000,12.170000,13.410000,13.410000,378400
2020-03-30,13.400000,13.620000,11.050000,11.750000,11.750000,821100
2020-03-31,11.660000,12.190000,11.110000,11.700000,11.700000,1254200
2020-04-01,11.750000,12.540000,11.570000,11.910000,11.910000,655100
2020-04-02,12.040000,12.050000,11.480000,11.830000,11.830000,429300
2020-04-03,11.720000,11.920000,10.820000,10.880000,10.880000,467600
2020-04-06,11.240000,11.290000,10.290000,10.920000,10.920000,843300
2020-04-07,11.150000,12.160000,10.800000,11.740000,11.740000,889300
2020-04-08,11.880000,12.880000,11.520000,12.590000,12.590000,493700
2020-04-09,12.970000,13.680000,12.650000,13.540000,13.540000,560000
2020-04-13,13.180000,13.310000,11.580000,12.040000,12.040000,495700
2020-04-14,12.270000,13.000000,11.930000,12.260000,12.260000,777800
2020-04-15,12.120000,12.600000,11.830000,12.540000,12.540000,511900
2020-04-16,12.680000,12.990000,12.300000,12.790000,12.790000,399100
2020-04-17,13.030000,13.980000,13.030000,13.840000,13.840000,826800
2020-04-20,13.780000,15.370000,13.600000,15.130000,15.130000,606100
2020-04-21,15.160000,15.810000,14.040000,14.120000,14.120000,556400
2020-04-22,14.390000,14.400000,13.930000,13.980000,13.980000,305700
2020-04-23,14.120000,14.380000,14.010000,14.110000,14.110000,376100
2020-04-24,14.210000,14.280000,13.670000,13.900000,13.900000,303200
2020-04-27,14.120000,14.570000,13.900000,14.280000,14.280000,984700
2020-04-28,14.460000,14.900000,14.330000,14.800000,14.800000,603200
2020-04-29,15.080000,15.960000,14.910000,15.610000,15.610000,768200
2020-04-30,15.680000,16.930000,14.810000,16.639999,16.639999,1546900
2020-05-01,16.040001,16.040001,14.360000,15.180000,15.180000,809200
2020-05-04,14.810000,15.130000,14.640000,15.020000,15.020000,214500
2020-05-05,14.950000,15.030000,14.550000,14.720000,14.720000,353200
2020-05-06,14.660000,14.680000,14.140000,14.290000,14.290000,434700
2020-05-07,14.230000,15.020000,14.030000,14.720000,14.720000,291900
2020-05-08,14.650000,14.650000,14.030000,14.230000,14.230000,498300
2020-05-11,14.420000,14.810000,14.030000,14.140000,14.140000,159400
2020-05-12,14.240000,14.240000,13.790000,13.890000,13.890000,211100
2020-05-13,13.900000,14.050000,13.600000,13.970000,13.970000,277200
2020-05-14,13.820000,14.170000,13.410000,14.100000,14.100000,535300
2020-05-15,14.200000,14.950000,13.990000,14.860000,14.860000,305000
2020-05-19,15.190000,15.190000,14.040000,14.210000,14.210000,700500
2020-05-20,14.530000,14.650000,13.470000,13.600000,13.600000,557800
2020-05-21,13.550000,13.630000,11.220000,11.710000,11.710000,1157100
2020-05-22,11.910000,12.340000,11.610000,11.770000,11.770000,444400
2020-05-25,11.980000,12.150000,11.750000,12.150000,12.150000,125100
2020-05-26,12.400000,12.880000,11.950000,12.660000,12.660000,349200
2020-05-27,12.920000,13.250000,12.230000,13.150000,13.150000,341100
2020-05-28,13.500000,15.190000,13.300000,14.820000,14.820000,1075200
2020-05-29,14.520000,14.840000,13.910000,14.550000,14.550000,551600
2020-06-01,14.500000,14.500000,13.550000,13.990000,13.990000,382500
2020-06-02,14.180000,14.440000,13.900000,13.970000,13.970000,235200
2020-06-03,14.180000,14.410000,13.920000,14.400000,14.400000,307300
2020-06-04,14.650000,15.250000,14.630000,15.160000,15.160000,364600
2020-06-05,15.750000,16.900000,15.570000,15.730000,15.730000,516700
2020-06-08,16.520000,16.879999,15.450000,16.110001,16.110001,506700
2020-06-09,16.240000,16.240000,15.210000,15.810000,15.810000,371700
2020-06-10,16.129999,16.150000,15.540000,15.580000,15.580000,259600
2020-06-11,13.900000,15.020000,13.860000,13.970000,13.970000,566800
2020-06-12,14.480000,15.000000,13.330000,13.820000,13.820000,562400
2020-06-15,10.750000,11.970000,10.490000,11.490000,11.490000,3715100
2020-06-16,11.800000,12.450000,11.490000,11.620000,11.620000,1774900
2020-06-17,11.550000,11.610000,10.800000,11.000000,11.000000,1126500
2020-06-18,10.860000,11.080000,10.470000,11.010000,11.010000,1304500
2020-06-19,11.050000,11.460000,10.560000,10.650000,10.650000,1483000
2020-06-22,10.750000,10.990000,10.150000,10.700000,10.700000,507100
2020-06-23,10.860000,10.950000,10.740000,10.790000,10.790000,453000
2020-06-24,10.720000,10.720000,10.390000,10.600000,10.600000,761100
2020-06-25,10.500000,10.900000,10.290000,10.760000,10.760000,522100
2020-06-26,10.750000,10.760000,9.960000,10.050000,10.050000,786000
2020-06-29,10.080000,10.200000,9.440000,9.920000,9.920000,849100
2020-06-30,9.020000,9.290000,7.630000,8.040000,8.040000,4577000
2020-07-02,8.480000,8.490000,7.860000,7.910000,7.910000,1512400
2020-07-03,7.980000,8.530000,7.930000,8.500000,8.500000,1139400
2020-07-06,9.000000,9.010000,8.020000,8.030000,8.030000,2073400
2020-07-07,8.010000,8.380000,7.650000,7.920000,7.920000,1985100
2020-07-08,7.920000,8.690000,7.650000,8.580000,8.580000,1927400
2020-07-09,8.650000,8.890000,8.160000,8.400000,8.400000,1383800
2020-07-10,8.360000,8.490000,8.070000,8.160000,8.160000,710400
2020-07-13,8.380000,8.390000,7.950000,7.980000,7.980000,1379900
2020-07-14,8.000000,8.010000,7.750000,7.800000,7.800000,1592400
2020-07-15,7.970000,8.490000,7.800000,8.410000,8.410000,1556200
2020-07-16,8.490000,9.060000,8.310000,8.730000,8.730000,1248600
2020-07-17,8.930000,8.990000,8.490000,8.550000,8.550000,976700
2020-07-20,8.520000,8.520000,8.130000,8.270000,8.270000,564300
2020-07-21,8.320000,8.650000,8.100000,8.510000,8.510000,655400
2020-07-22,8.600000,8.720000,8.200000,8.290000,8.290000,549800
2020-07-23,8.260000,8.290000,7.960000,8.040000,8.040000,798200
2020-07-24,8.000000,8.060000,7.780000,7.960000,7.960000,542300
2020-07-27,8.000000,8.010000,7.680000,7.810000,7.810000,644500
2020-07-28,7.790000,7.850000,7.620000,7.800000,7.800000,530700
2020-07-29,7.880000,7.960000,7.690000,7.750000,7.750000,424500
2020-07-30,7.600000,8.250000,7.580000,8.220000,8.220000,1035200
2020-07-31,8.300000,8.580000,7.810000,8.000000,8.000000,903500
2020-08-04,8.050000,8.210000,8.000000,8.050000,8.050000,398800
2020-08-05,8.100000,8.100000,7.800000,7.830000,7.830000,843600
2020-08-06,7.770000,7.850000,7.660000,7.690000,7.690000,515700
2020-08-07,7.660000,8.130000,7.600000,7.930000,7.930000,604000
2020-08-10,7.930000,8.030000,7.720000,7.960000,7.960000,546700
2020-08-11,8.000000,8.320000,7.950000,8.140000,8.140000,706500
2020-08-12,8.180000,8.190000,7.950000,8.140000,8.140000,368400
2020-08-13,8.120000,8.240000,8.010000,8.190000,8.190000,451200
2020-08-14,7.950000,8.790000,7.810000,8.690000,8.690000,1493700
2020-08-17,8.700000,8.740000,8.170000,8.190000,8.190000,1083700
2020-08-18,8.150000,8.550000,8.080000,8.330000,8.330000,602500
2020-08-19,8.350000,8.350000,8.180000,8.230000,8.230000,530800
2020-08-20,8.200000,9.380000,7.940000,9.120000,9.120000,3036600
2020-08-21,9.370000,9.780000,8.600000,8.890000,8.890000,2888500
2020-08-24,9.060000,9.330000,8.800000,9.230000,9.230000,1181200
2020-08-25,9.250000,9.390000,9.000000,9.180000,9.180000,630400
2020-08-26,9.220000,9.260000,8.960000,8.980000,8.980000,529600
2020-08-27,9.070000,9.640000,8.890000,9.560000,9.560000,1234300
2020-08-28,9.610000,10.200000,9.430000,10.100000,10.100000,1697500
2020-08-31,10.180000,10.370000,9.810000,9.900000,9.900000,1069000
2020-09-01,9.940000,9.940000,9.520000,9.580000,9.580000,705400
2020-09-02,9.670000,10.140000,9.670000,9.910000,9.910000,649800
2020-09-03,9.950000,10.030000,9.630000,9.660000,9.660000,777100
2020-09-04,9.720000,9.800000,9.300000,9.400000,9.400000,763900
2020-09-08,9.320000,9.390000,9.060000,9.180000,9.180000,478300
2020-09-09,9.200000,9.480000,8.980000,9.070000,9.070000,417500
2020-09-10,9.150000,9.150000,8.680000,8.770000,8.770000,448200
2020-09-11,8.780000,8.780000,8.350000,8.390000,8.390000,794300
2020-09-14,8.170000,8.430000,7.960000,8.160000,8.160000,1456900
2020-09-15,8.070000,8.290000,8.000000,8.250000,8.250000,689900
2020-09-16,8.300000,8.360000,8.030000,8.190000,8.190000,490800
2020-09-17,8.090000,8.150000,7.960000,8.090000,8.090000,637600
2020-09-18,8.050000,8.070000,7.860000,8.000000,8.000000,4497200
2020-09-21,7.850000,7.900000,7.370000,7.690000,7.690000,935100
2020-09-22,7.760000,7.830000,7.490000,7.760000,7.760000,365900
2020-09-23,7.760000,7.800000,7.500000,7.580000,7.580000,520800
2020-09-24,7.540000,7.650000,7.310000,7.560000,7.560000,370400
2020-09-25,7.490000,7.760000,7.370000,7.760000,7.760000,402900
2020-09-28,7.820000,7.970000,7.710000,7.940000,7.940000,453100
2020-09-29,7.750000,7.880000,7.500000,7.700000,7.700000,860500
2020-09-30,7.630000,7.690000,7.200000,7.210000,7.210000,1290200
2020-10-01,7.240000,7.370000,7.100000,7.290000,7.290000,704800
2020-10-02,7.000000,7.060000,6.530000,6.690000,6.690000,1933400
2020-10-05,6.280000,6.280000,4.720000,4.750000,4.750000,4985700
2020-10-06,4.930000,5.190000,4.780000,4.830000,4.830000,2329000
2020-10-07,4.950000,5.110000,4.840000,4.890000,4.890000,1315000
2020-10-08,5.030000,5.030000,4.880000,4.950000,4.950000,932400
2020-10-09,5.000000,5.010000,4.520000,4.630000,4.630000,1664100
2020-10-13,4.600000,4.760000,4.320000,4.610000,4.610000,1175400
2020-10-14,4.600000,4.630000,4.450000,4.540000,4.540000,826100
2020-10-15,4.520000,4.700000,4.420000,4.620000,4.620000,641600
2020-10-16,4.650000,4.840000,4.570000,4.750000,4.750000,727200
2020-10-19,4.840000,5.050000,4.670000,4.880000,4.880000,1130000
2020-10-20,4.900000,4.950000,4.810000,4.860000,4.860000,804100
2020-10-21,4.890000,5.060000,4.800000,5.050000,5.050000,894400
2020-10-22,5.050000,5.400000,5.000000,5.350000,5.350000,908500
2020-10-23,5.500000,5.750000,5.400000,5.620000,5.620000,1218100
2020-10-26,5.700000,5.700000,4.930000,5.050000,5.050000,1053300
2020-10-27,5.040000,5.180000,4.970000,5.030000,5.030000,535700
2020-10-28,4.900000,5.040000,4.750000,4.940000,4.940000,585900
2020-10-29,4.940000,5.140000,4.830000,5.080000,5.080000,391600
2020-10-30,5.090000,5.130000,4.940000,5.090000,5.090000,774500
2020-11-02,5.070000,5.210000,5.040000,5.190000,5.190000,280100
2020-11-03,5.220000,5.430000,5.180000,5.380000,5.380000,293500
2020-11-04,5.480000,5.550000,5.300000,5.390000,5.390000,401900
2020-11-05,5.440000,5.550000,5.390000,5.540000,5.540000,536600
2020-11-06,5.560000,5.560000,5.330000,5.350000,5.350000,432300
2020-11-09,7.950000,7.950000,6.620000,7.050000,7.050000,3865400
2020-11-10,7.330000,7.330000,6.750000,6.940000,6.940000,1784600
2020-11-11,6.990000,7.210000,6.770000,7.020000,7.020000,1035900
2020-11-12,7.000000,7.000000,6.260000,6.370000,6.370000,1403600
2020-11-13,6.400000,6.770000,6.390000,6.610000,6.610000,1310700
2020-11-16,7.280000,7.730000,7.110000,7.610000,7.610000,2522300
2020-11-17,7.620000,8.740000,7.390000,8.670000,8.670000,3463900
2020-11-18,9.120000,10.260000,9.100000,9.720000,9.720000,6534900
2020-11-19,9.720000,9.720000,8.700000,9.120000,9.120000,3333400
2020-11-20,9.270000,9.620000,8.570000,8.940000,8.940000,2867400
2020-11-23,9.150000,9.360000,8.840000,9.220000,9.220000,2035700
2020-11-24,9.640000,10.370000,9.480000,10.130000,10.130000,3391700
2020-11-25,10.180000,10.180000,9.520000,9.950000,9.950000,1569700
2020-11-26,9.950000,10.400000,9.870000,10.360000,10.360000,1485400
2020-11-27,10.500000,11.500000,10.400000,11.310000,11.310000,2994700
2020-11-30,11.880000,11.880000,10.150000,10.400000,10.400000,3185300
2020-12-01,10.650000,10.750000,10.110000,10.320000,10.320000,1263300
2020-12-02,10.230000,10.380000,9.810000,10.270000,10.270000,1372500
2020-12-03,10.300000,11.250000,9.260000,9.820000,9.820000,6356500
2020-12-04,9.810000,9.930000,9.510000,9.730000,9.730000,2148500
2020-12-07,9.650000,9.670000,9.350000,9.560000,9.560000,1021800
